0	0	0	1	
0.00671141	0	0	1	
0.0134228	0	0	1	
0.0201342	0	0	1	
0.0268456	0	0	1	
0.033557	0	0	1	
0.0402685	0	0	1	
0.0469799	0	0	1	
0.0536913	0	0	1	
0.0604027	0	0	1	
0.0671141	0	0	1	
0.0738255	0	0	1	
0.0805369	0	0	1	
0.0872483	0	0	1	
0.0939597	0	0	1	
0.100671	0	0	1	
0.107383	0	0	1	
0.114094	0	0	1	
0.120805	0	0	1	
0.127517	0	0	1	
0.134228	0	0	1	
0.14094	0	0	1	
0.147651	0	0	1	
0.154362	0	0	1	
0.161074	0	0	1	
0.167785	0	0	1	
0.174497	0	0	1	
0.181208	0	0	1	
0.187919	0	0	1	
0.194631	0	0	1	
0.201342	0	0	1	
0.208054	0	0	1	
0.214765	0	0	1	
0.221477	0	0	1	
0.228188	0	0	1	
0.234899	0	0	1	
0.241611	0	0	1	
0.248322	0	0	1	
0.255034	0	0	1	
0.261745	0	0	1	
0.268456	0	0	1	
0.275168	0	0	1	
0.281879	0	0	1	
0.288591	0	0	1	
0.295302	0	0	1	
0.302013	0	0	1	
0.308725	0	0	1	
0.315436	0	0	1	
0.322148	0	0	1	
0.328859	0	0	1	
0.33557	0	0	1	
0.342282	0	0	1	
0.348993	0	0	1	
0.355705	0	0	1	
0.362416	0	0	1	
0.369128	0	0	1	
0.375839	0	0	1	
0.38255	0	0	1	
0.389262	0	0	1	
0.395973	0	0	1	
0.402685	0	0	1	
0.409396	0	0	1	
0.416107	0	0	1	
0.422819	0	0	1	
0.42953	0	0	1	
0.436242	0	0	1	
0.442953	0	0	1	
0.449664	0	0	1	
0.456376	0	0	1	
0.463087	0	0	1	
0.469799	0	0	1	
0.47651	0	0	1	
0.483221	0	0	1	
0.489933	0	0	1	
0.496644	0	0	1	
0.503356	0	0	1	
0.510067	0	0	1	
0.516779	0	0	1	
0.52349	0	0	1	
0.530201	0	0	1	
0.536913	0	0	1	
0.543624	0	0	1	
0.550336	0	0	1	
0.557047	0	0	1	
0.563758	0	0	1	
0.57047	0	0	1	
0.577181	0	0	1	
0.583893	0	0	1	
0.590604	0	0	1	
0.597315	0	0	1	
0.604027	0	0	1	
0.610738	0	0	1	
0.61745	0	0	1	
0.624161	0	0	1	
0.630872	0	0	1	
0.637584	0	0	1	
0.644295	0	0	1	
0.651007	0	0	1	
0.657718	0	0	1	
0.66443	0	0	1	
0.671141	0	0	1	
0.677852	0	0	1	
0.684564	0	0	1	
0.691275	0	0	1	
